"cd_tipo_ammortamento","ti_ammortamento","cd_categoria_gruppo","esercizio_competenza","dt_cancellazione","utcr","dacr","utuv","duva","pg_ver_rec"
"10","O","3.420","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2080","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1282","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"09","O","1.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.0","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"13","O","2.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"14","O","6.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.9","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.00","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5404","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.3404","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.7001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.7002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6600","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.3403","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.1600","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.1622","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","GULLOP","2014-10-23T13:37:04.000","1"
"09","O","1.2061","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","FIORETTOT","2012-12-18T09:59:54.000","1"
"09","O","1.601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.4205","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2803","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.4000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3501","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.403","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2046","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.404","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.9001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.6402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.5604","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.1502","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2721","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2681","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2761","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.8321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.426","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.8561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1403","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5681","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5721","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6682","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6723","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6761","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.806","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4844","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.8081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4120","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4841","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5481","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5442","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7881","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.3241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8181","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1442","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.5362","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.921","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1762","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8481","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4122","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"13","O","2.0","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"14","O","6.0","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4200","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5605","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.999","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","FIORETTOT","2007-10-18T09:08:33.000","1"
"09","O","1.2002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.603","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7203","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7202","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2043","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.6403","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2282","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.4323","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.4845","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1500","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1483","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7411","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.805","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5163","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4162","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7843","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.853","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.854","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4640","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4483","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4481","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.8642","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"14","O","6.1.2","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2002-01-08T11:22:41.000","1"
"16","O","11.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","MATRASCIA","2004-03-30T16:53:13.000","1"
"10","O","3.3041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1960","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.481","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8640","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.5443","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1763","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1921","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.2081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1841","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1322","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1283","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.8","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4203","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.1402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.1400","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"20","O","20.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","FIORETTOT","2005-05-19T09:49:58.000","1"
"09","O","1.3405","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.4206","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2047","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8203","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.8241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.1204","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2440","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3442","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1682","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.8521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7561","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7481","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7461","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5641","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5800","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","FIORETTOT","2013-04-26T09:56:45.000","1"
"10","O","3.5961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.804","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6762","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.963","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6641","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6922","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.3725","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4551","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4843","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.851","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.3961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.1162","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.00","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5440","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.8040","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.8001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4960","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7761","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.522","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
