"pg_call","par_num","proc_name","messagetouser","str01","str02","str03","str04","str05","str06","str07","str08","str09","str10","dt01","dt02","dt03","dt04","dt05","dt06","dt07","dt08","dt09","dt10","int01","int02","int03","int04","long01","long02","long03","long04","dec01","dec02","dec03","dec04","dec05","dec06","dec07","dec08","dec09","dec10","dacr","utcr","duva","utuv","pg_ver_rec"
"49883","200","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2004006899","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","201","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2004006914","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","202","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005726","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","203","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005754","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","204","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005755","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","205","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005756","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","206","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005758","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","207","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005005856","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","208","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","2","2007","2005","2005005873","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","209","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013205","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","210","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","211","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013208","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","212","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013209","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","213","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013219","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","214","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013664","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","215","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013666","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","216","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013667","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","217","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013670","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","218","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014127","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","219","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014159","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","220","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014160","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","221","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014161","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","222","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014162","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","223","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014163","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","224","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000028","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","225","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000029","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","226","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000053","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","227","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002003415","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","228","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002003419","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","229","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002003420","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","230","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002003457","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","231","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003006265","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","232","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003008180","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","233","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003008181","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","234","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003013744","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","235","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003013745","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","236","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2006","2730","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","237","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013672","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","238","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005013676","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","239","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014184","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","240","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005014191","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","241","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","3","2007","2005","2005014202","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","242","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000083","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","243","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000101","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","244","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000110","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","245","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","3","2007","2005","2001000122","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","246","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000136","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","247","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000144","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","248","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000148","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","249","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000150","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","250","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003011942","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","251","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003011968","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","252","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003012007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","253","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003012025","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","254","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003012077","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","255","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003012092","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","256","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003012786","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","257","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003013746","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","258","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2003013747","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","259","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2001000310","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","260","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002001424","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
