"pg_comune","cd_cap","utcr","duva","utuv","dacr","pg_ver_rec"
"7210","11021","CNR-PG","2004-11-08T00:00:00.000","CNR-PG","2004-11-08T00:00:00.000","1"
"7210","11028","CNR-PG","2004-11-08T00:00:00.000","CNR-PG","2004-11-08T00:00:00.000","1"
"3868","41040","PG","2006-07-26T13:27:38.000","PG","2006-07-26T13:27:41.000","1"
"7032","34121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34146","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34147","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34148","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34149","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34150","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7032","34151","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30146","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30147","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30148","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30149","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30150","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"6288","40044","PG","2005-12-27T10:45:52.000","PG","2005-12-27T10:45:56.000","1"
"7269","30151","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30152","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30153","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30154","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30155","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30156","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30157","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30158","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30159","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30160","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30161","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30162","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30163","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30164","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30165","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30166","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30167","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30168","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30169","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3133","00010","CED_PR","2010-10-28T00:00:00.000","CED_PR","2010-10-28T00:00:00.000","1"
"4683","43100","CED","2009-07-22T00:00:00.000","CED","2009-07-22T00:00:00.000","1"
"3743","43040","CED_RP","2010-03-23T00:00:00.000","CED_RP","2010-03-23T00:00:00.000","1"
"5894","56017","CED","2012-05-10T00:00:00.000","CED","2012-05-10T00:00:00.000","1"
"5894","56010","CED","2012-05-10T00:00:00.000","CED","2012-05-10T00:00:00.000","1"
"100919","22527","System","2009-09-15T00:00:00.000","System","2009-09-15T00:00:00.000","1"
"4683","43010","CED","2008-06-03T00:00:00.000","CED","2008-06-03T00:00:00.000","1"
"2029","06018","PG","2005-07-28T17:12:41.000","PG","2005-07-28T17:12:45.000","1"
"1765","38070","pg","2007-11-06T10:12:05.000","pg","2007-11-06T10:12:08.000","1"
"216","60121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"216","60131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"512","70131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"611","24129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"707","40141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"862","25136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2200","44030","CED","2005-09-06T16:13:30.000","CED","2005-09-06T16:13:33.000","1"
"1347","54031","PG","2006-02-28T10:07:47.000","PG","2006-02-28T10:07:51.000","1"
"3292","04010","System","2008-01-03T00:00:00.000","System","2008-01-03T00:00:00.000","1"
"987","09125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"987","09134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"1736","95131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2629","50145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"5931","51022","PG","2005-07-18T17:20:55.000","PG","2005-07-18T17:20:59.000","1"
"404","85020","PG","2008-04-10T00:00:00.000","PG","2008-04-10T00:00:00.000","1"
"2903","16146","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16147","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16148","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16149","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16150","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16151","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16152","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16153","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16154","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16155","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16156","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16157","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16158","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16159","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16160","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16161","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16162","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16163","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16164","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16165","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16166","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"2903","16167","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
